naics;year;vadd;cap;emp;lvadd;lcap;lemp
334210;1991;9173.5;8040.3;88.9;9.124074172;8.992221675;4.487512143
334210;1992;12031.6;7942.1;85.9;9.395291801;8.979933003;4.453183829
334210;1993;13119.4;7965.4;80.2;9.48184733;8.982862441;4.384523515
334210;1994;13742.7;7967;81.7;9.528263053;8.983063289;4.403054002
334210;1995;14510.9;8021.3;84.3;9.58265537;8.989855782;4.434381865
334210;1996;18168.1;8158.4;88.4;9.807422588;9.00680335;4.48187197
334210;1997;23766.1;8349.5;103.9;10.07601547;9.029956936;4.643428898
334210;1998;25415.7;9113.1;101.4;10.14312237;9.117468218;4.619073091
334210;1999;32744.8;9862.2;108.5;10.39649945;9.196464546;4.686750173
334210;2000;35843;11108.7;109.1;10.48690357;9.315483864;4.692264893
334210;2001;26448;12388.5;112.7;10.18293582;9.424523902;4.724729421
334210;2002;14909;14459.8;63.7;9.609720336;9.579127664;4.154184563
334210;2003;13158.4;14256.8;45.8;9.484815617;9.564989265;3.824284091
334210;2004;10953;13942.2;38;9.30136867;9.542675491;3.63758616
334210;2005;10802.3;13263.7;34.2;9.287514353;9.49278626;3.532225644
334210;2006;14752.2;12544.9;30.5;9.599147503;9.437069487;3.417726684
334210;2007;9741.5;12470.6;32.9;9.184150389;9.431129153;3.493472658
334210;2008;2711.2;12111.8;22.1;7.90514662;9.401935463;3.095577609
334210;2009;3356;11973.9;20.8;8.118505068;9.39048456;3.034952987
334210;2010;3606.4;11351.1;18.6;8.190465324;9.337069935;2.923161581
334210;2011;3767.6;10697.7;18;8.234193473;9.277784044;2.890371758
334210;2012;3246.3;10084.8;18.3;8.085271165;9.218784619;2.90690106
334210;2013;3512.9;9568.4;18.3;8.164197186;9.166221281;2.90690106
334210;2014;2949.1;9039.2;13.8;7.989255318;9.109325954;2.624668592
334210;2015;3031.3;8516;15.1;8.016746849;9.049702026;2.714694744
334210;2016;2581.6;7992.5;14.3;7.856164641;8.986258881;2.660259537
334220;1958;404.9;401.6;38.8;6.003640123;5.995456568;3.658420247
334220;1959;468.6;441.8;45.5;6.149749526;6.090857291;3.817712326
334220;1960;611.6;507.4;58.2;6.416078474;6.229299647;4.063885355
334220;1961;801.9;578.1;73.9;6.686983912;6.359746864;4.302712828
334220;1962;993.1;657.1;83.7;6.900831364;6.487836214;4.427238977
334220;1963;1111.5;728.7;94.6;7.013465733;6.591262125;4.549657476
334220;1964;1093.3;808.8;86.4;6.996955924;6.695551668;4.458987676
334220;1965;1126.7;895.7;87.2;7.027048285;6.797605535;4.468204331
334220;1966;1264.9;1002.2;92.9;7.142748347;6.909952863;4.531523646
334220;1967;1344.3;1134.3;101.8;7.20362871;7.033771;4.623010104
334220;1968;1582.5;1288.4;104.7;7.366761154;7.161156417;4.651099118
334220;1969;1601.5;1446.8;102.5;7.378695969;7.2771095;4.629862799
334220;1970;1533.5;1555.9;96.4;7.335307984;7.349809435;4.568506202
334220;1971;1411.9;1651.5;80.6;7.252691594;7.409439245;4.38949865
334220;1972;1507.8;1688.8;78.7;7.318406914;7.431773497;4.365643155
334220;1973;1684.7;1760;80.6;7.429342785;7.473069088;4.38949865
334220;1974;1778.2;1820.8;78.5;7.483356896;7.507031244;4.363098625
334220;1975;1951.6;1847.2;77.3;7.576404828;7.521426258;4.347693956
334220;1976;2209.9;1897.6;77.9;7.700702545;7.548345209;4.355425953
334220;1977;2597.3;1991.3;83.5;7.862227723;7.596542971;4.424846632
334220;1978;2986.1;2116.2;93;8.001723467;7.657377306;4.532599493
334220;1979;3499.2;2286.6;97.6;8.16028965;7.734821277;4.580877493
334220;1980;4219.1;2496.2;104.5;8.347377114;7.822524854;4.649187071
334220;1981;4746.3;2736.5;107.9;8.465120646;7.914435011;4.681204872
334220;1982;5596.4;3056.4;117.1;8.629878813;8.024993032;4.763028271
334220;1983;6402.9;3408.4;120.6;8.764506292;8.133998252;4.792479284
334220;1984;7411.2;3854.4;128.5;8.910747648;8.256970632;4.855928904
334220;1985;8356.9;4336.8;136.4;9.030842824;8.374892028;4.915591745
334220;1986;8918.5;4782.2;138.9;9.09588305;8.472655971;4.93375425
334220;1987;9548.6;5135.3;137.7;9.164149826;8.543893543;4.925077406
334220;1988;10534.6;5468.7;140.8;9.262420357;8.606796207;4.947340444
334220;1989;11374.6;5834.2;146.8;9.339138078;8.671492432;4.989071116
334220;1990;11785.8;6143.4;146.9;9.374650696;8.723133614;4.989752083
334220;1991;10892.9;6453.1;135.3;9.29586648;8.772315914;4.907494535
334220;1992;12940.9;6586;137.5;9.468148117;8.792701463;4.923623917
334220;1993;12578.6;6807.6;136.7;9.439752236;8.825794914;4.917788744
334220;1994;17596.4;7159.2;146.8;9.775449615;8.876153522;4.989071116
334220;1995;18409.1;7482.1;141.9;9.820600387;8.92026878;4.955122584
334220;1996;18041.3;8085.3;154.8;9.800418853;8.997802877;5.042133961
334220;1997;21773.1;8967.8;166.8;9.988430542;9.101395663;5.11679549
334220;1998;20446.6;10386.6;161.3;9.925571888;9.248271793;5.083265985
334220;1999;20482.7;11720.9;141.7;9.927335906;9.369128852;4.953712147
334220;2000;23961.5;12547;159.2;10.08420365;9.437236872;5.070161273
334220;2001;19301.5;14206.4;149.5;9.867938092;9.561447846;5.007296393
334220;2002;14518.9;15248.3;97.2;9.583206528;9.6322233;4.576770711
334220;2003;14889.3;15186.3;91.3;9.608398113;9.628148985;4.514150788
334220;2004;18523.7;15107.9;89.6;9.826806272;9.622973065;4.49535532
334220;2005;18935.3;14950.6;75.2;9.848783184;9.612506712;4.320151231
334220;2006;19419.7;14696.3;78.4;9.874043294;9.59535104;4.361823927
334220;2007;24440;14829;101.3;10.10397641;9.604340002;4.618086411
334220;2008;24418.9;14505.4;93.5;10.1031127;9.582276273;4.537961436
334220;2009;18715.8;15223.3;80.1;9.837123366;9.630582428;4.383275854
334220;2010;14249.1;15606.9;70.5;9.564449026;9.655468403;4.25561271
334220;2011;14240.2;16294.7;71.1;9.56382423;9.698595181;4.264087337
334220;2012;15738.5;17012.8;80.4;9.663865219;9.741721281;4.387014176
334220;2013;17805.8;16870.9;80.7;9.787279526;9.733345523;4.390738575
334220;2014;15820.5;16774.9;73.8;9.669061846;9.727639001;4.301358732
334220;2015;16435.4;16602.8;73.7;9.707192824;9.717326635;4.300002799
334220;2016;16098.8;16255.4;75.5;9.686500014;9.69618044;4.324132656
334290;1958;56.4;40;6.2;4.032469159;3.688879454;1.824549292
334290;1959;66.3;44.1;7.5;4.194189897;3.786459782;2.014903021
334290;1960;86.8;50.6;9.7;4.463606622;3.923951576;2.272125886
334290;1961;114.4;57.9;12.4;4.739701079;4.058717385;2.517696473
334290;1962;141.7;65.9;14;4.953712147;4.188138442;2.63905733
334290;1963;156.6;73.1;15.6;5.053694784;4.291828367;2.747270914
334290;1964;154.1;80.9;14.2;5.037601742;4.393213824;2.653241965
334290;1965;157.4;89.4;14.2;5.058790336;4.493120682;2.653241965
334290;1966;175.7;99.6;15;5.168777995;4.601162165;2.708050201
334290;1967;186.6;112.7;16.5;5.228967288;4.724729421;2.803360381
334290;1968;221.6;128.2;17.1;5.400873955;4.853591544;2.839078464
334290;1969;223.3;144;16.6;5.408516159;4.9698133;2.809402695
334290;1970;213.7;154.8;15.7;5.364573162;5.042133961;2.753660712
334290;1971;196.8;164.2;13.1;5.282187985;5.101085197;2.57261223
334290;1972;210;167.6;12.9;5.347107531;5.121580188;2.557227311
334290;1973;234;174.3;13;5.455321115;5.160777953;2.564949357
334290;1974;248;179.7;12.8;5.513428746;5.191288794;2.549445171
334290;1975;273.5;182.6;12.7;5.611301622;5.207297968;2.541601993
334290;1976;307.6;187.4;12.7;5.728800238;5.23324537;2.541601993
334290;1977;360.1;196.7;13.5;5.886381771;5.281679725;2.602689685
334290;1978;413.5;209.1;15;6.024657514;5.342812606;2.708050201
334290;1979;481.1;225.7;15.6;6.176075149;5.419206684;2.747270914
334290;1980;581.7;245.4;16.7;6.365954851;5.502889532;2.815408719
334290;1981;652.8;269;17.2;6.481270804;5.59471138;2.844909384
334290;1982;766.4;300.7;18.7;6.641704227;5.70611309;2.928523524
334290;1983;882.5;335.5;19.3;6.782758789;5.815621956;2.960105096
334290;1984;1014.5;379.8;20.4;6.922151159;5.939644798;3.015534901
334290;1985;1156.8;427.7;21.8;7.053412851;6.058422015;3.08190997
334290;1986;1241.2;472.9;22.4;7.123833933;6.15888395;3.109060959
334290;1987;1316.7;508.9;21.9;7.182883885;6.232251534;3.086486637
334290;1988;1509.8;542.1;25.4;7.319732471;6.295450486;3.234749174
334290;1989;1423.3;566.7;22.1;7.260733398;6.339830063;3.095577609
334290;1990;1452.3;596.4;22.4;7.280903786;6.390911583;3.109060959
334290;1991;1444.6;623.6;20;7.275587746;6.435509137;2.995732274
334290;1992;1767;640.2;22.5;7.477038472;6.461780628;3.113515309
334290;1993;1939.5;656.2;23.7;7.570185487;6.486465621;3.165475048
334290;1994;2113;685.7;23.6;7.655864018;6.530440214;3.161246712
334290;1995;2207.3;724.8;23.5;7.699525328;6.585895755;3.157000421
334290;1996;2666.3;787.8;24.8;7.888447023;6.669244251;3.210843653
334290;1997;2500.9;916;24.2;7.824405946;6.820016365;3.186352633
334290;1998;2393.3;1017.8;24.3;7.780428446;6.925398714;3.19047635
334290;1999;2640.2;1229.5;24;7.878609951;7.114362862;3.17805383
334290;2000;2795.4;1332.1;22.9;7.935730488;7.194511923;3.131136911
334290;2001;3420.7;1402.6;28.1;8.137600487;7.246082936;3.335769576
334290;2002;3261.7;1481.4;25.7;8.090003811;7.300742866;3.246490992
334290;2003;2715.3;1512.5;22.1;7.906657724;7.32151919;3.095577609
334290;2004;2413.4;1503.1;17.5;7.788791821;7.315284921;2.862200881
334290;2005;2466.1;1488.2;16.8;7.810393234;7.305322615;2.821378886
334290;2006;2520.1;1447.3;16.4;7.832053862;7.277455031;2.797281335
334290;2007;2745.3;1414.7;17.4;7.917645638;7.254672773;2.856470206
334290;2008;2410;1386.2;16.1;7.787382026;7.234321469;2.778819272
334290;2009;2304.9;1336.6;15.1;7.742792571;7.197884355;2.714694744
334290;2010;3465.7;1324.2;15.4;8.150669911;7.188563782;2.734367509
334290;2011;3382.1;1321.1;15.3;8.126252097;7.186220002;2.727852828
334290;2012;3026.6;1323.8;15.1;8.015195156;7.188261668;2.714694744
334290;2013;3153.7;1279.3;15.2;8.056331646;7.154068332;2.721295428
334290;2014;3016;1231.6;13.4;8.011686729;7.116069416;2.595254707
334290;2015;2488.8;1226;12.1;7.819555946;7.111512116;2.493205453
334290;2016;2368.5;1194.1;11.6;7.770012122;7.085148043;2.451005098
334310;1958;594;1001.6;66.5;6.386879319;6.909354;4.197201948
334310;1959;727.1;1023.9;74.9;6.58906402;6.931374145;4.316153891
334310;1960;694.3;1051.2;71.7;6.542904144;6.957687648;4.272490748
334310;1961;728.8;1104.4;76.8;6.591399346;7.00705748;4.34120464
334310;1962;869;1173.7;83;6.767343125;7.067916431;4.418840608
334310;1963;912;1258.1;81.3;6.81563999;7.137357925;4.398146017
334310;1964;983.4;1327.2;86.5;6.891015955;7.190826739;4.460144414
334310;1965;1249.4;1472.3;100.1;7.130418715;7.294581083;4.606169686
334310;1966;1685.1;1806.3;130.2;7.429580188;7.499035833;4.86907173
334310;1967;1404.5;2069;116.7;7.247436647;7.634820678;4.759606539
334310;1968;1558.1;2134.1;112.5;7.351222409;7.665800291;4.722953222
334310;1969;1584.9;2262.3;105.5;7.368276593;7.724137274;4.658710953
334310;1970;1390.6;2342.8;89.7;7.237490588;7.759102074;4.496470769
334310;1971;1537.5;2338.7;89.9;7.337913;7.757350498;4.498697941
334310;1972;1807.8;2399.8;86.5;7.499865915;7.78314068;4.460144414
334310;1973;2214.2;2508;92.1;7.702646443;7.827240902;4.522874943
334310;1974;1819.2;2608.1;87.7;7.506152123;7.866377266;4.473921899
334310;1975;1542.5;2658.1;68.8;7.341159756;7.885366861;4.231203745
334310;1976;2090.1;2708.9;71.5;7.644967191;7.904297927;4.26969745
334310;1977;2351.8;2781.9;74.6;7.762936271;7.930889426;4.312140507
334310;1978;2617.7;2879;76.7;7.870051349;7.965198291;4.339901708
334310;1979;2559.1;2960.3;68.4;7.847410913;7.993045894;4.225372825
334310;1980;2705.2;3037.3;65;7.902931126;8.018724242;4.17438727
334310;1981;2608.1;3103.5;60.6;7.866377266;8.040285786;4.104294893
334310;1982;2010.6;3132.5;48.4;7.606188464;8.049586687;3.879499814
334310;1983;2096.6;3157.3;45.3;7.648072264;8.057472511;3.813307032
334310;1984;2868;3258.4;47.5;7.961370202;8.088991556;3.860729711
334310;1985;2323.1;3395.5;45.1;7.75065778;8.130206305;3.808882247
334310;1986;2539.2;3514.5;44.9;7.83960435;8.164652547;3.804437795
334310;1987;1702.1;3471.8;30.9;7.439618062;8.15242847;3.430756184
334310;1988;1553.4;3434.6;31.6;7.348201356;8.14165575;3.453157121
334310;1989;1904.3;3391.1;33.2;7.551869766;8.128909632;3.502549876
334310;1990;1892;3350;30.8;7.54538975;8.116715625;3.42751469
334310;1991;2122.4;3430.2;31.1;7.660302803;8.140373847;3.437207819
334310;1992;2280.1;3517.9;31.2;7.731974581;8.1656195;3.440418095
334310;1993;2567.4;3577.3;31.2;7.850648993;8.182363605;3.440418095
334310;1994;2650.2;3581.6;28.5;7.882390388;8.183564907;3.349904087
334310;1995;2413;3589.6;33.4;7.788626066;8.185796055;3.5085559
334310;1996;2028.9;3666.9;31;7.615249053;8.207101897;3.433987204
334310;1997;2372.8;3731.6;30.3;7.771825971;8.224592375;3.411147713
334310;1998;2663;3737.5;32.4;7.887208586;8.226172218;3.478158423
334310;1999;2855;3708.7;29.8;7.956827122;8.21843669;3.394508394
334310;2000;3221.2;3691.3;28.7;8.07750924;8.213733979;3.356897123
334310;2001;3230.2;3679.9;27.1;8.080299334;8.210640857;3.299533728
334310;2002;3422.1;3758.6;25.2;8.138009677;8.231801827;3.226843995
334310;2003;3528.1;3676.7;23.8;8.168514761;8.20977089;3.169685581
334310;2004;3285.6;3595.5;20.3;8.097304563;8.187438343;3.010620886
334310;2005;3105.9;3546.8;19.2;8.041058807;8.173801068;2.954910279
334310;2006;3278.4;3440.5;18;8.095110777;8.143372089;2.890371758
334310;2007;3429.5;3368.8;15.7;8.140169757;8.122311877;2.753660712
334310;2008;2144;3284.8;15.3;7.670428522;8.097061046;2.727852828
334310;2009;1298.6;3129.8;11.2;7.16904204;8.048724384;2.415913778
334310;2010;1341.3;2954.2;7.9;7.201394572;7.990983166;2.066862759
334310;2011;1653.5;2781.8;9.4;7.410649532;7.930853479;2.240709689
334310;2012;1712.1;2625.4;9.6;7.445475966;7.872988544;2.261763098
334310;2013;1707.1;2466.7;9.2;7.442551303;7.810636504;2.219203484
334310;2014;1650.4;2339.8;8.9;7.408772962;7.757820735;2.186051277
334310;2015;1717;2200.6;9.3;7.448333861;7.696485329;2.2300144
334310;2016;1631.7;2072;8.8;7.397377695;7.636269603;2.174751721
334411;1958;523.4;1344.4;66.4;6.26034599;7.203703096;4.195697056
334411;1959;610.8;1507;68.2;6.414769573;7.317876199;4.222444565
334411;1960;584.1;1671.2;67.1;6.370072201;7.42129721;4.206184044
334411;1961;543.9;1814.1;58.6;6.298765406;7.503344756;4.070734697
334411;1962;583.9;1901.8;59;6.369729735;7.550556085;4.077537444
334411;1963;592.3;2022.2;56.6;6.384013263;7.611941307;4.036008985
334411;1964;565.1;2128.5;50.9;6.337002707;7.663172785;3.929862924
334411;1965;709.5;2235.2;55.2;6.564560497;7.712085989;4.010962953
334411;1966;982.3;2505.2;69.9;6.889896761;7.826123851;4.247065649
334411;1967;942.1;2737.5;68.3;6.848111426;7.914800374;4.223909767
334411;1968;941.1;2801.2;66;6.847049404;7.937803176;4.189654742
334411;1969;870.9;2851.5;59.9;6.76952716;7.955600451;4.092676505
334411;1970;748;2811.7;51.4;6.617402978;7.941544562;3.939638172
334411;1971;745.1;2776.8;44.5;6.613518438;7.929054465;3.795489189
334411;1972;878;2727.2;48.1;6.777646594;7.911030721;3.873282177
334411;1973;949.6;2874;50.9;6.856040843;7.963460067;3.929862924
334411;1974;837.4;2956.8;45;6.730301854;7.991862881;3.80666249
334411;1975;756.1;2818.6;38.7;6.628173643;7.943995587;3.6558396
334411;1976;842.3;2810.4;38.6;6.736136245;7.941082101;3.653252276
334411;1977;940;2805.8;38;6.845879875;7.939443982;3.63758616
334411;1978;1020.1;2854.3;37.7;6.927655941;7.956581908;3.629660094
334411;1979;1097.4;2900.9;39.7;7.000699025;7.972776313;3.681351188
334411;1980;1281.1;3058.5;40.3;7.155474363;8.025679879;3.696351469
334411;1981;1258.1;2958.4;38.2;7.137357925;7.992403861;3.642835516
334411;1982;1388.8;3019.8;37.6;7.236195344;8.012945883;3.62700405
334411;1983;1521.3;2968.8;32.8;7.327320511;7.99591311;3.490428515
334411;1984;1620.1;3111.7;33.8;7.390243155;8.04292448;3.520460802
334411;1985;1453.3;3184;30.9;7.281592112;8.065893547;3.430756184
334411;1986;1436.9;3158.1;29.5;7.270243294;8.05772586;3.384390263
334411;1987;1513;3111.5;28.4;7.321849714;8.042860204;3.346389145
334411;1988;1629.3;3124.4;27.4;7.395905754;8.046997544;3.310543013
334411;1989;1606.8;3235.2;27.8;7.381999902;8.081846029;3.325036021
334411;1990;1317.8;3339.1;23.4;7.183718958;8.113456589;3.152736022
334411;1991;1131;3391.6;22.1;7.030857476;8.129057065;3.095577609
334411;1992;1280.4;3328.6;22.2;7.154927808;8.110307074;3.100092289
334411;1993;1135.8;3247.7;20.2;7.035092527;8.085702332;3.005682604
334411;1994;1357.3;3195.9;20.4;7.213252711;8.069624017;3.015534901
334411;1995;1519.5;3206.5;21.6;7.326136612;8.072935279;3.072693315
334411;1996;1620.4;3241.6;23.3;7.390428311;8.083822314;3.148453361
334411;1997;1568.4;3346.5;21.7;7.35781127;8.115670303;3.077312261
334411;1998;1619.4;3346.1;21.4;7.389810989;8.115550768;3.063390922
334411;1999;1758;3325.8;17.6;7.471932078;8.109465526;2.867898902
334411;2000;1362.1;3287.8;16.2;7.216782905;8.097973927;2.785011242
334411;2001;1180.6;3231.4;15.6;7.073778063;8.080670759;2.747270914
334411;2002;919.4;3256.3;11.5;6.823721283;8.08834686;2.442347035
334411;2003;769.8;3162.9;9.2;6.646130741;8.059244607;2.219203484
334411;2004;558.5;3068.9;6.4;6.325254619;8.02907447;1.85629799
334411;2005;503.9;2955.7;5.2;6.222377836;7.991490788;1.648658626
334411;2006;442.4;2840.5;4.4;6.09221445;7.951735372;1.481604541
334411;2007;759.3;2749.3;6.4;6.632396956;7.919101613;1.85629799
334411;2008;770.1;2647.9;5.5;6.646520377;7.881522152;1.704748092
334411;2009;641.9;2558.7;5.1;6.464432528;7.847254596;1.62924054
334411;2010;839.3;2476;5.4;6.732568211;7.814399634;1.686398954
334411;2011;806.4;2385.5;5.6;6.692579897;7.777164025;1.722766598
334411;2012;765.8;780.5;5.2;6.640921039;6.65993474;1.648658626
334411;2013;759.2;740.4;4.9;6.632265247;6.607190581;1.589235205
334411;2014;809.6;715.1;5;6.696540299;6.572422393;1.609437912
334411;2015;834.1;683.3;4.9;6.726353299;6.526934002;1.589235205
334411;2016;765.7;655.8;4.5;6.640790448;6.485855864;1.504077397
334412;1958;92.4;186.2;16.8;4.526126979;5.226821365;2.821378886
334412;1959;69.4;208.9;12.1;4.239886868;5.341855669;2.493205453
334412;1960;76.6;230.6;14.5;4.338597077;5.440684608;2.674148649
334412;1961;81;249.1;14.8;4.394449155;5.517854422;2.694627181
334412;1962;99.4;268.1;16.5;4.599152114;5.591360045;2.803360381
334412;1963;185.1;292.1;27.3;5.22089622;5.677096209;3.306886702
334412;1964;180.8;337.3;25.5;5.197391448;5.820972742;3.238678452
334412;1965;240;409.3;30.8;5.480638923;6.014448383;3.42751469
334412;1966;307.2;494.7;36.2;5.727499001;6.203951518;3.589059119
334412;1967;331.7;559.6;38.8;5.804230946;6.327222243;3.658420247
334412;1968;318.4;613.9;36.5;5.763308454;6.419832048;3.597312261
334412;1969;357.5;681.9;38.5;5.879135362;6.52488302;3.650658241
334412;1970;345.3;742.1;34.2;5.844413604;6.609484005;3.532225644
334412;1971;317.4;804.9;29.8;5.760162808;6.690718046;3.394508394
334412;1972;344.6;852.9;26.7;5.842384324;6.748642307;3.284663565
334412;1973;408.8;920.3;31.7;6.013226039;6.824699704;3.456316681
334412;1974;395.4;998.6;26.9;5.979897911;6.906354298;3.292126287
334412;1975;380.8;996.5;23.4;5.942274303;6.90424914;3.152736022
334412;1976;512.8;1033.1;26.2;6.239885906;6.94031927;3.265759411
334412;1977;656.9;1075.4;33.5;6.4875318;6.980447964;3.511545439
334412;1978;773;1148.3;37.6;6.650279049;7.046037867;3.62700405
334412;1979;1038.3;1254.7;46.2;6.945340039;7.134651779;3.832979798
334412;1980;1190.1;1472.4;49.5;7.081792616;7.294649002;3.90197267
334412;1981;1397.9;1610.5;50.6;7.242726389;7.384299969;3.923951576
334412;1982;1775.7;1777;54.1;7.48194999;7.482681828;3.990834186
334412;1983;1817.5;1956;55.5;7.505217209;7.578656851;4.016383021
334412;1984;2366.9;2188.5;64.7;7.769336361;7.690971657;4.169761202
334412;1985;2184.1;2430.3;61.8;7.688959123;7.795769986;4.123903364
334412;1986;2077;2553.3;57.9;7.638679824;7.845141919;4.058717385
334412;1987;2683.1;2641.7;66.6;7.894728121;7.879177928;4.198704578
334412;1988;4643.2;2804.6;80.9;8.443159063;7.939016205;4.393213824
334412;1989;4623.5;3057.9;79;8.438907273;8.025483685;4.369447852
334412;1990;4997.2;3322.3;76.7;8.516633035;8.108412593;4.339901708
334412;1991;3443.9;3588.2;69.9;8.144359829;8.185405963;4.247065649
334412;1992;4348.3;3721.1;75.8;8.377540243;8.221774602;4.328098293
334412;1993;4160;3843.1;73.6;8.333270353;8.254034612;4.298645026
334412;1994;5041.7;3921.1;76.9;8.525498606;8.274127506;4.342505877
334412;1995;5586.8;4102.3;81.6;8.628161951;8.319303071;4.401829262
334412;1996;6563.7;4364.8;88.3;8.789309747;8.381327648;4.480740108
334412;1997;5062.3;4785.3;72.3;8.529576204;8.473303998;4.280824129
334412;1998;5047.7;5092.6;78.8;8.526687973;8.535543785;4.366912997
334412;1999;5557.1;5531.9;81.4;8.622831668;8.618286616;4.399375273
334412;2000;6626.8;5881.7;85.1;8.798877312;8.679601115;4.443827036
334412;2001;4729.6;6256.2;72.3;8.461595911;8.741328251;4.280824129
334412;2002;3373.5;6431.5;46.9;8.12370606;8.768963072;3.848017675
334412;2003;3348.7;6285.4;40.2;8.11632749;8.745984763;3.693866996
334412;2004;3465.9;6033.7;38;8.150727618;8.7051157;3.63758616
334412;2005;3231.7;5836;33.5;8.080763594;8.67180091;3.511545439
334412;2006;3385.7;5589.4;32.6;8.127315959;8.628627226;3.484312288
334412;2007;3363.7;5400.9;39;8.120796838;8.594320885;3.663561646
334412;2008;3023.3;5350.4;33.7;8.014104229;8.584926603;3.517497837
334412;2009;2107.4;5145.1;26.2;7.653210239;8.545800084;3.265759411
334412;2010;2441.3;4864.7;25;7.800285963;8.489760328;3.218875825
334412;2011;2403.1;4648.9;25.4;7.78451485;8.444385911;3.234749174
334412;2012;2307.2;4405.7;24.2;7.743789947;8.390654436;3.186352633
334412;2013;2332.2;4107.2;22.8;7.754567307;8.32049681;3.126760536
334412;2014;2337.4;3860.4;22.8;7.756794479;8.258526084;3.126760536
334412;2015;2248.8;3644.4;22.3;7.71815202;8.200947022;3.104586678
334412;2016;2161.6;3433.9;21.7;7.678603967;8.14145192;3.077312261
334413;1958;186.8;561.1;23.4;5.230038526;6.329899143;3.152736022
334413;1959;339.7;629.9;39.7;5.828062875;6.445561077;3.681351188
334413;1960;375;845;47.8;5.926926026;6.739336627;3.867025639
334413;1961;396.4;1074.9;49.3;5.982423802;6.979982913;3.897924081
334413;1962;484.3;1308.9;56.2;6.182704549;7.176942369;4.028916757
334413;1963;467;1561.9;56.3;6.146329258;7.353658308;4.030694535
334413;1964;514.8;1733.1;55.3;6.243778476;7.457666991;4.012772909
334413;1965;680.1;1878.9;67.4;6.522239846;7.538441778;4.210645018
334413;1966;835.3;2142.6;82.2;6.727790942;7.669775324;4.409155302
334413;1967;820.2;2462.8;85.4;6.709548213;7.809054193;4.447346101
334413;1968;921;2750.9;87.4;6.825460036;7.91968341;4.470495283
334413;1969;1061.4;3058.1;98.8;6.96734407;8.025549087;4.593097605
334413;1970;972;3308.2;88.5;6.879355804;8.104159514;4.483002552
334413;1971;1076.3;3430.1;74.7;6.981284512;8.140344694;4.313480092
334413;1972;1735.1;3522.6;97.6;7.458820328;8.166954632;4.580877493
334413;1973;2372.9;3993.7;120;7.771868115;8.292473398;4.787491743
334413;1974;2738.2;4691.3;133.1;7.915056049;8.453465009;4.891100725
334413;1975;2182.4;5297.9;96.7;7.688180468;8.575065795;4.571613402
334413;1976;2858.8;5648.7;102.5;7.958157235;8.639180709;4.629862799
334413;1977;3409.6;6096.3;114;8.134350261;8.715437309;4.736198448
334413;1978;4203.1;6668;130.8;8.343577627;8.805075244;4.873669439
334413;1979;5591.5;7569.6;142.9;8.629002866;8.931895505;4.962145085
334413;1980;7055.2;8948.2;160.7;8.861520213;9.099207674;5.079539273
334413;1981;7729.8;10510.9;169.5;8.952838268;9.260168093;5.132852927
334413;1982;8356.6;12129.6;166.5;9.030806925;9.403404025;5.114995309
334413;1983;9991.3;13536.8;169.3;9.209469993;9.513167182;5.131672289
334413;1984;13414.3;15872.5;192.3;9.504076581;9.672343331;5.259056653
334413;1985;10872.1;18527.4;190.4;9.293955154;9.827005996;5.249127122
334413;1986;10910.9;20311.7;172.9;9.297517569;9.918952354;5.152713393
334413;1987;13429.3;21680.2;184.6;9.505194166;9.984154681;5.218191322
334413;1988;15694.1;22958.8;179.4;9.661040125;10.04145658;5.18961795
334413;1989;17819.8;24944.3;184;9.788065478;10.12440062;5.214935758
334413;1990;17855.5;27204.7;181.8;9.790066863;10.21114503;5.202907182
334413;1991;20151.9;29527.7;175;9.911053856;10.29308408;5.164785974
334413;1992;22299.7;31038.8;171.9;10.0123285;10.34299331;5.146912912
334413;1993;26465.2;32560;162.5;10.18358594;10.39083982;5.090678002
334413;1994;36266.3;34705.9;183.3;10.49864421;10.45466498;5.211124155
334413;1995;51570.3;38916.1;191.6;10.8507012;10.56916333;5.255409866
334413;1996;56311.3;46197.1;189.6;10.9386505;10.7406723;5.24491659
334413;1997;64135.3;56319.9;199;11.06875019;10.93880322;5.293304825
334413;1998;59977.2;64456.6;203.1;11.00171977;11.07374741;5.313698469
334413;1999;68021.7;69868.8;214.7;11.12758205;11.15437448;5.369241705
334413;2000;67896.6;75043.3;229.5;11.12574124;11.22582056;5.43590303
334413;2001;46499.4;84671.2;216.2;10.74719469;11.3465308;5.376203905
334413;2002;47264;91379.2;169.6;10.76350419;11.42277316;5.133442723
334413;2003;49654.1;91008.5;149.8;10.81283624;11.41870819;5.009301071
334413;2004;55759.4;90106.7;135.3;10.92880128;11.4087498;4.907494535
334413;2005;60030.9;89757.9;133.1;11.00261471;11.40487132;4.891100725
334413;2006;54475.5;92041.1;132.2;10.90550634;11.4299905;4.884315927
334413;2007;53688.1;91696.9;146.2;10.89094665;11.42624385;4.984975547
334413;2008;46483;91499.3;142;10.74684193;11.4240866;4.955827058
334413;2009;30693.3;97262.1;111.8;10.33179967;11.48516468;4.716711561
334413;2010;40445.2;94691.6;109;10.60770325;11.45838057;4.691347882
334413;2011;42200.4;92929.3;103.9;10.65018498;11.43959427;4.643428898
334413;2012;30439.4;93840.8;102.6;10.3234931;11.44935501;4.630837933
334413;2013;26757.6;97895.9;99.7;10.19457382;11.49165995;4.602165677
